DISTRICT,COUNTY,AVG CONCEN,Field,FIELD,Formation,FORMATION,FORM_ID,FORM_AGE,ABRV,LONG_NAME,Longitude,Latitude
8A,DAWSON,169,GIN,GIN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-102.0299149195479,32.67772918630136
8A,DAWSON,169,GIN,GIN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-102.0299149195479,32.67772918630136
8A,DAWSON,169,GIN,GIN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-102.0299149195479,32.67772918630136
8A,DAWSON,169,GIN,GIN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-102.0299149195479,32.67772918630136
8A,DAWSON,169,GIN,GIN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-102.0299149195479,32.67772918630136
8A,DAWSON,169,GIN,GIN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-102.0299149195479,32.67772918630136
8A,DAWSON,169,GIN,GIN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-102.0299149195479,32.67772918630136
8A,BORDEN,174,BORDEN,BORDEN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6077979685556,32.837992191851846
8A,BORDEN,174,BORDEN,BORDEN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6077979685556,32.837992191851846
8A,BORDEN,174,BORDEN,BORDEN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6077979685556,32.837992191851846
8A,BORDEN,174,BORDEN,BORDEN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6077979685556,32.837992191851846
8A,GARZA,1438,CAIN,CAIN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.3371380076923,32.96806384999999
8A,GARZA,1438,CAIN,CAIN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.3371380076923,32.96806384999999
8A,BORDEN,174,BORDEN,BORDEN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6077979685556,32.837992191851846
8A,DAWSON,169,GIN,GIN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-102.0299149195479,32.67772918630136
8A,DAWSON,95,SNOWDEN,SNOWDEN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.74425658288892,32.82897693577777
8A,BORDEN,630,"CLAYTONRANCH,N.",CLAYTON RANCH N,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.51966548078,32.893501368340004
8A,BORDEN,167,PEG'SDRAW,PEGS DRAW,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.5162962053684,32.93125766680262
8A,BORDEN,167,PEG'SDRAW,PEGS DRAW,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.5162962053684,32.93125766680262
8A,BORDEN,167,PEG'SDRAW,PEGS DRAW,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.5162962053684,32.93125766680262
8A,BORDEN,167,PEG'SDRAW,PEGS DRAW,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.5162962053684,32.93125766680262
8A,BORDEN,167,PEG'SDRAW,PEGS DRAW,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.5162962053684,32.93125766680262
8A,BORDEN,361,PEG'SHILL,PEGS HILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.5211044706923,32.94497298107692
8A,BORDEN,361,PEG'SHILL,PEGS HILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.5211044706923,32.94497298107692
8A,BORDEN,361,PEG'SHILL,PEGS HILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.5211044706923,32.94497298107692
8A,BORDEN,361,PEG'SHILL,PEGS HILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.5211044706923,32.94497298107692
8A,BORDEN,361,PEG'SHILL,PEGS HILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.5211044706923,32.94497298107692
8A,BORDEN,630,"CLAYTONRANCH,N.",CLAYTON RANCH N,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.51966548078,32.893501368340004
8A,BORDEN,630,"CLAYTONRANCH,N.",CLAYTON RANCH N,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.51966548078,32.893501368340004
8A,BORDEN,630,"CLAYTONRANCH,N.",CLAYTON RANCH N,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.51966548078,32.893501368340004
8A,BORDEN,630,"CLAYTONRANCH,N.",CLAYTON RANCH N,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.51966548078,32.893501368340004
8A,BORDEN,630,"CLAYTONRANCH,N.",CLAYTON RANCH N,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.51966548078,32.893501368340004
8A,GARZA,1438,CAIN,CAIN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.3371380076923,32.96806384999999
8A,BORDEN,167,PEG'SDRAW,PEGS DRAW,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.5162962053684,32.93125766680262
8A,GARZA,1438,CAIN,CAIN,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.3371380076923,32.96806384999999
8A,DAWSON,23931,PATRICIA,PATRICIA,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-102.0678868265,32.56824677507693
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,BORDEN,278,PEG'SHILL,PEGS HILL,CANYON,CANYON,405CNYN,405.0,CNYN,PENNSYLVANIAN MISSOURIAN/CANYON/CONEMAUGHAN,-101.5211044706923,32.94497298107692
8A,BORDEN,278,PEG'SHILL,PEGS HILL,CANYON,CANYON,405CNYN,405.0,CNYN,PENNSYLVANIAN MISSOURIAN/CANYON/CONEMAUGHAN,-101.5211044706923,32.94497298107692
8A,BORDEN,278,PEG'SHILL,PEGS HILL,CANYON,CANYON,405CNYN,405.0,CNYN,PENNSYLVANIAN MISSOURIAN/CANYON/CONEMAUGHAN,-101.5211044706923,32.94497298107692
8A,BORDEN,278,PEG'SHILL,PEGS HILL,CANYON,CANYON,405CNYN,405.0,CNYN,PENNSYLVANIAN MISSOURIAN/CANYON/CONEMAUGHAN,-101.5211044706923,32.94497298107692
8A,BORDEN,278,PEG'SHILL,PEGS HILL,CANYON,CANYON,405CNYN,405.0,CNYN,PENNSYLVANIAN MISSOURIAN/CANYON/CONEMAUGHAN,-101.5211044706923,32.94497298107692
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,GAINES,87191,SEMINOLE,SEMINOLE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.69402083921291,32.75806187274417
8A,HOCKLEY,32361,"SMYER,N.",SMYER,CANYON,CANYON,405CNYN,405.0,CNYN,PENNSYLVANIAN MISSOURIAN/CANYON/CONEMAUGHAN,-102.15132335602051,33.635666231502945
8A,HOCKLEY,32361,"SMYER,N.",SMYER,CANYON,CANYON,405CNYN,405.0,CNYN,PENNSYLVANIAN MISSOURIAN/CANYON/CONEMAUGHAN,-102.15132335602051,33.635666231502945
8A,HOCKLEY,32361,"SMYER,N.",SMYER,CANYON,CANYON,405CNYN,405.0,CNYN,PENNSYLVANIAN MISSOURIAN/CANYON/CONEMAUGHAN,-102.15132335602051,33.635666231502945
8A,HOCKLEY,32361,"SMYER,N.",SMYER,CANYON,CANYON,405CNYN,405.0,CNYN,PENNSYLVANIAN MISSOURIAN/CANYON/CONEMAUGHAN,-102.15132335602051,33.635666231502945
8A,HOCKLEY,32361,"SMYER,N.",SMYER,CANYON,CANYON,405CNYN,405.0,CNYN,PENNSYLVANIAN MISSOURIAN/CANYON/CONEMAUGHAN,-102.15132335602051,33.635666231502945
8A,HOCKLEY,32361,"SMYER,N.",SMYER,CANYON,CANYON,405CNYN,405.0,CNYN,PENNSYLVANIAN MISSOURIAN/CANYON/CONEMAUGHAN,-102.15132335602051,33.635666231502945
8A,HOCKLEY,32361,"SMYER,N.",SMYER,CANYON,CANYON,405CNYN,405.0,CNYN,PENNSYLVANIAN MISSOURIAN/CANYON/CONEMAUGHAN,-102.15132335602051,33.635666231502945
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,DAWSON,23931,PATRICIA,PATRICIA,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-102.0678868265,32.56824677507693
8A,DAWSON,23931,PATRICIA,PATRICIA,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-102.0678868265,32.56824677507693
8A,DAWSON,23931,PATRICIA,PATRICIA,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-102.0678868265,32.56824677507693
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,BORDEN,1288,JO-MILL,JO-MILL,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.6537282559499,32.65331324367528
8A,DAWSON,23931,PATRICIA,PATRICIA,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-102.0678868265,32.56824677507693
8A,GAINES,87191,SEMINOLE,SEMINOLE,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.69402083921291,32.75806187274417
8A,BORDEN,167,PEG'SDRAW,PEGS DRAW,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.5162962053684,32.93125766680262
8A,BORDEN,167,PEG'SDRAW,PEGS DRAW,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.5162962053684,32.93125766680262
8A,BORDEN,6477,U-LAZY-S-,U-LAZY-S-,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.4384367623333,32.94313312466667
8A,BORDEN,6653,FLUVANNA,FLUVANNA,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.1769080971111,32.92371564258335
8A,BORDEN,6653,FLUVANNA,FLUVANNA,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.1769080971111,32.92371564258335
8A,BORDEN,6653,FLUVANNA,FLUVANNA,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.1769080971111,32.92371564258335
8A,BORDEN,6653,FLUVANNA,FLUVANNA,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.1769080971111,32.92371564258335
8A,BORDEN,6653,FLUVANNA,FLUVANNA,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.1769080971111,32.92371564258335
8A,BORDEN,6477,U-LAZY-S-,U-LAZY-S-,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.4384367623333,32.94313312466667
8A,BORDEN,6653,FLUVANNA,FLUVANNA,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.1769080971111,32.92371564258335
8A,GARZA,22010,DOVER,DOVER,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.4140249431363,33.023277842227266
8A,GARZA,22010,DOVER,DOVER,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.4140249431363,33.023277842227266
8A,GARZA,22010,DOVER,DOVER,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.4140249431363,33.023277842227266
8A,GARZA,22010,DOVER,DOVER,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.4140249431363,33.023277842227266
8A,GARZA,4252,ELIDA,ELIDA,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.2980922,33.19460004285715
8A,GARZA,4252,ELIDA,ELIDA,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.2980922,33.19460004285715
8A,BORDEN,6653,FLUVANNA,FLUVANNA,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.1769080971111,32.92371564258335
8A,BORDEN,6477,U-LAZY-S-,U-LAZY-S-,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.4384367623333,32.94313312466667
8A,LYNN,2198,"WILSON,WEST",WILSON WEST,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.7545188424167,33.33071963241668
8A,LYNN,2198,"WILSON,WEST",WILSON WEST,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.7545188424167,33.33071963241668
8A,GAINES,87191,SEMINOLE,SEMINOLE,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.69402083921291,32.75806187274417
8A,GAINES,87191,SEMINOLE,SEMINOLE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.69402083921291,32.75806187274417
8A,GAINES,87191,SEMINOLE,SEMINOLE,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.69402083921291,32.75806187274417
8A,GARZA,4920,ROCKER-A-,ROCKER A,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.28050098570671,33.074448523673304
8A,GARZA,4920,ROCKER-A-,ROCKER A,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.28050098570671,33.074448523673304
8A,GARZA,4920,ROCKER-A-,ROCKER A,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.28050098570671,33.074448523673304
8A,GARZA,4920,ROCKER-A-,ROCKER A,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.28050098570671,33.074448523673304
8A,GARZA,4920,ROCKER-A-,ROCKER A,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.28050098570671,33.074448523673304
8A,GARZA,4920,ROCKER-A-,ROCKER A,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.28050098570671,33.074448523673304
8A,GARZA,4920,ROCKER-A-,ROCKER A,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.28050098570671,33.074448523673304
8A,GARZA,4920,ROCKER-A-,ROCKER A,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.28050098570671,33.074448523673304
8A,GARZA,4920,ROCKER-A-,ROCKER A,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.28050098570671,33.074448523673304
8A,GARZA,4920,ROCKER-A-,ROCKER A,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.28050098570671,33.074448523673304
8A,LYNN,2198,"WILSON,WEST",WILSON WEST,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.7545188424167,33.33071963241668
8A,LYNN,2198,"WILSON,WEST",WILSON WEST,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.7545188424167,33.33071963241668
8A,GARZA,22010,DOVER,DOVER,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.4140249431363,33.023277842227266
8A,BORDEN,167,PEG'SDRAW,PEGS DRAW,SPRABERRY,SPRABERRY,452SPRB,452.0,SPRB,PERMIAN LEONARDIAN,-101.5162962053684,32.93125766680262
8A,BORDEN,17772,DUNIGAN,DUNIGAN,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.45322931027269,32.91725251718182
8A,KENT,11603,BEGGS,BEGGS,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.01096283533329,33.217504509
8A,BORDEN,13069,PEG'SDRAW,PEGS DRAW,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-101.5162962053684,32.93125766680262
8A,BORDEN,13069,PEG'SDRAW,PEGS DRAW,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-101.5162962053684,32.93125766680262
8A,BORDEN,13069,PEG'SDRAW,PEGS DRAW,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-101.5162962053684,32.93125766680262
8A,BORDEN,13069,PEG'SDRAW,PEGS DRAW,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-101.5162962053684,32.93125766680262
8A,BORDEN,13069,PEG'SDRAW,PEGS DRAW,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-101.5162962053684,32.93125766680262
8A,BORDEN,13069,PEG'SDRAW,PEGS DRAW,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-101.5162962053684,32.93125766680262
8A,BORDEN,13069,PEG'SDRAW,PEGS DRAW,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-101.5162962053684,32.93125766680262
8A,BORDEN,13069,PEG'SDRAW,PEGS DRAW,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-101.5162962053684,32.93125766680262
8A,BORDEN,477,PEG'SHILL,PEGS HILL,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-101.5211044706923,32.94497298107692
8A,BORDEN,477,PEG'SHILL,PEGS HILL,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-101.5211044706923,32.94497298107692
8A,BORDEN,477,PEG'SHILL,PEGS HILL,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-101.5211044706923,32.94497298107692
8A,BORDEN,477,PEG'SHILL,PEGS HILL,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-101.5211044706923,32.94497298107692
8A,BORDEN,477,PEG'SHILL,PEGS HILL,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-101.5211044706923,32.94497298107692
8A,TERRY,10483,"BROWNFIELD,SW.",BROWNFIELD SW,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-102.2324370666667,33.10393446666667
8A,BORDEN,13069,PEG'SDRAW,PEGS DRAW,MISSISSIPPIAN,MISSISSIPPIAN,359MSSP,359.0,MSSP,MISSISSIPPIAN UNDIFFERENTIATED,-101.5162962053684,32.93125766680262
8A,GARZA,10461,HAPPY,HAPPY,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.37726116269769,33.00973528802328
8A,GARZA,10461,HAPPY,HAPPY,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.37726116269769,33.00973528802328
8A,GARZA,10461,HAPPY,HAPPY,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.37726116269769,33.00973528802328
8A,KENT,11603,BEGGS,BEGGS,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.01096283533329,33.217504509
8A,SCURRY,12400,"ARAH,SOUTH",ARAH SOUTH,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.11349175,32.7341109
8A,KENT,2674,"POLAR,NORTH",POLAR NORTH,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.0333820443928,33.09691764778571
8A,GARZA,2000,POLLAN,POLLAN,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.03357371665793,33.01165808478948
8A,GARZA,2000,POLLAN,POLLAN,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.03357371665793,33.01165808478948
8A,GARZA,2000,POLLAN,POLLAN,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.03357371665793,33.01165808478948
8A,GARZA,2000,POLLAN,POLLAN,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.03357371665793,33.01165808478948
8A,GARZA,2000,POLLAN,POLLAN,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.03357371665793,33.01165808478948
8A,GARZA,2000,POLLAN,POLLAN,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.03357371665793,33.01165808478948
8A,GAINES,82927,NORMAN,NORMAN,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-102.5683385744762,32.53343487128571
8A,GAINES,82927,NORMAN,NORMAN,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-102.5683385744762,32.53343487128571
8A,GAINES,82927,NORMAN,NORMAN,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-102.5683385744762,32.53343487128571
8A,GAINES,82927,NORMAN,NORMAN,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-102.5683385744762,32.53343487128571
8A,GARZA,10461,HAPPY,HAPPY,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.37726116269769,33.00973528802328
8A,GARZA,10461,HAPPY,HAPPY,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.37726116269769,33.00973528802328
8A,BORDEN,17772,DUNIGAN,DUNIGAN,ELLENBURGER,ELLENBURGER,201ELBG,201.0,ELBG,ORDOVICIAN CANADIAN,-101.45322931027269,32.91725251718182
8A,BORDEN,4081,FLUVANNA,FLUVANNA,STRAWN,STRAWN,404STRN,404.0,STRN,PENNSYLVANIAN DESMOINESIAN/STRAWN/ALLEGHENIAN,-101.1769080971111,32.92371564258335
8A,GAINES,20005,"SEMINOLE,W.",SEMINOLE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.69402083921291,32.75806187274417
8A,GAINES,20005,"SEMINOLE,W.",SEMINOLE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.69402083921291,32.75806187274417
8A,BORDEN,3777,VONROEDER,VON ROEDER,WOLFCAMP,WOLFCAMP,451WFMP,451.0,WFMP,PERMIAN WOLFCAMPIAN,-101.21193226371427,32.59581245832653
